Genome,ID,Start,Stop,Size (nt),Strand,Function
Shigella dysenteriae serotype 1 (strain Sd197),Q329U7,1237395,1237944,547,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Shigella dysenteriae serotype 1 (strain Sd197),Q329U6,1237990,1238023,31,-,IlvGEDA_leader; InterPro=IPR012567
Shigella dysenteriae serotype 1 (strain Sd197),Q329U5,1238601,1238999,397,+,DEDD_Tnp_IS110; Transposase_20; InterPro=IPR047650; IPR002525; IPR003346
Shigella flexneri serotype 5b (strain 8401),Q0SYW8,1270539,1271218,677,-,UvrD-helicase; UvrD_C; InterPro=IPR013986; IPR027417; IPR005752; IPR014016; IPR014017; IPR000212
Shigella flexneri serotype 5b (strain 8401),Q0SYW7,1271242,1271336,92,+,Rotamase_3; InterPro=IPR046357; IPR000297; IPR052204
Shigella flexneri serotype 5b (strain 8401),Q0SYW6,1271351,1271888,535,-,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Shigella flexneri serotype 5b (strain 8401),Q0SYW5,1271870,1272189,318,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Shigella flexneri serotype 5b (strain 8401),Q0SYW4,1272188,1272703,513,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Shigella flexneri serotype 5b (strain 8401),Q0SYW3,1272704,1273321,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shigella flexneri serotype 5b (strain 8401),Q0SYW2,1273342,1273627,283,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Shigella flexneri serotype 5b (strain 8401),Q0SYW1,1273659,1273746,86,-,ACT_5; InterPro=IPR002912; IPR045865
Shigella flexneri serotype 5b (strain 8401),Q0SYW0,1273745,1274294,547,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Shigella flexneri serotype 5b (strain 8401),Q0SYV9,1274490,1274997,505,+,Mg_chelatase; Mg_chelatase_C; ChlI; InterPro=IPR014721; IPR027417; IPR000523; IPR025158; IPR045006; IPR003593; IPR020568; IPR004482
Shigella flexneri serotype 5b (strain 8401),Q0SYV8,1275005,1275118,111,-,DUF413; InterPro=IPR007335
Shigella sonnei (strain Ss046),Q3Z4V8,1385379,1385770,389,-,rve; Mu-transpos_C_2; InterPro=IPR036397; IPR001584; IPR054353; IPR017894; IPR012337
Shigella sonnei (strain Ss046),Q3YVJ7,1386558,1386591,31,+,IlvGEDA_leader; InterPro=IPR012567
Shigella sonnei (strain Ss046),Q3YVJ6,1386638,1387186,547,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Shigella sonnei (strain Ss046),Q3YVJ5,1387185,1387273,86,+,ACT_5; InterPro=IPR002912; IPR045865
Shigella sonnei (strain Ss046),Q3YVJ4,1387280,1387589,308,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Shigella sonnei (strain Ss046),Q3YVJ3,1387611,1388228,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shigella sonnei (strain Ss046),Q3YVJ2,1388229,1388743,513,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Shigella sonnei (strain Ss046),Q3YVJ1,1388761,1389058,296,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Shigella sonnei (strain Ss046),Q3YVJ0,1389108,1389600,490,+,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Shigella sonnei (strain Ss046),Q3YVI9,1389629,1389723,92,-,Rotamase_3; InterPro=IPR046357; IPR000297; IPR052204
Shigella sonnei (strain Ss046),Q3Z5M1,1389897,1390176,278,-,rve; HTH_21; InterPro=IPR036397; IPR048020; IPR001584; IPR025948; IPR012337
Shouchella clausii (strain KSM-K16),Q5WEN4,922956,923321,363,-,Iso_dh; InterPro=IPR004429; IPR024084
Shouchella clausii (strain KSM-K16),Q5WEN3,923325,923839,513,-,HMGL-like; LeuA_dimer; HCS_D2; InterPro=IPR013785; IPR036230; IPR005671; IPR000891; IPR013709; IPR054691; IPR050073
Shouchella clausii (strain KSM-K16),Q5WEN2,923835,924177,340,-,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Shouchella clausii (strain KSM-K16),Q5WEN1,924191,924363,171,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Shouchella clausii (strain KSM-K16),Q5WEN0,924362,924939,575,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Shouchella clausii (strain KSM-K16),Q5WEM9,925051,925606,553,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shouchella clausii (strain KSM-K16),Q5WEM8,925704,925840,135,+,none
Shouchella clausii (strain KSM-K16),Q5WEM7,925932,926432,498,+,Glycos_transf_2; Glyco_trans_2_3; InterPro=IPR029044; IPR001173
Shouchella clausii (strain KSM-K16),Q5WEM6,926476,926986,508,+,Cu-oxidase_2; Cu-oxidase_3; InterPro=IPR008972; IPR011706; IPR011707; IPR045087
Shouchella clausii (strain KSM-K16),Q5WEM5,927275,927445,168,-,Metallophos_2; InterPro=IPR029052; IPR024654; IPR000979
Shouchella clausii (strain KSM-K16),Q5WEM4,927444,927642,197,-,Ham1p_like; InterPro=IPR029001; IPR020922; IPR002637
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIQ8,1002475,1002595,119,+,Response_reg; InterPro=IPR001789; IPR050595; IPR011006
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIQ9,1002790,1002948,156,-,none
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR0,1003161,1003216,54,-,none
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR1,1003317,1003544,225,-,AhpC; TSA; InterPro=IPR000866; IPR013766; IPR036249
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR2,1003573,1004663,1088,-,Guanylate_cyc; DZR; AAA_16; InterPro=IPR011990; IPR029787; IPR027417; IPR001054; IPR025874; IPR041664
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR3,1004776,1005388,611,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR4,1005412,1005546,133,-,none; InterPro=IPR006913; IPR052355; IPR011057
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR5,1005580,1005734,152,+,MarR_2; InterPro=IPR036388; IPR000835; IPR039422; IPR036390
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR6,1005740,1005889,147,-,MarR; InterPro=IPR036388; IPR000835; IPR039422; IPR036390
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR7,1005985,1006141,155,+,DUF1579; InterPro=IPR011473
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR8,1006154,1006408,252,+,Glyoxalase; InterPro=IPR029068; IPR004360; IPR037523; IPR052164
Sinorhizobium medicae (strain WSM419),A6UD18,944123,944416,292,-,FGase; InterPro=IPR007709
Sinorhizobium medicae (strain WSM419),A6UD19,944479,944600,119,+,Response_reg; InterPro=IPR001789; IPR050595; IPR011006
Sinorhizobium medicae (strain WSM419),A6UD20,944739,944819,78,-,HicB; InterPro=IPR008651; IPR035069
Sinorhizobium medicae (strain WSM419),A6UD21,945004,945132,127,+,Sel1; InterPro=IPR011990
Sinorhizobium medicae (strain WSM419),A6UD22,945233,945288,53,+,none
Sinorhizobium medicae (strain WSM419),A6UD23,945325,945937,611,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Sinorhizobium medicae (strain WSM419),A6UD24,945960,946095,133,-,none; InterPro=IPR006913; IPR052355; IPR011057
Sinorhizobium medicae (strain WSM419),A6UD25,946129,946284,154,+,MarR_2; InterPro=IPR036388; IPR000835; IPR039422; IPR036390
Sinorhizobium medicae (strain WSM419),A6UD26,946334,946482,146,-,Copper; bind; InterPro=IPR008972; IPR000923; IPR002386; IPR001235; IPR012745
Sinorhizobium medicae (strain WSM419),A6UD27,946497,946610,112,-,Cytochrome_CBB3; InterPro=IPR036909; IPR009056
Sinorhizobium medicae (strain WSM419),A6UD28,946637,947046,408,-,Oxidored_molyb; Mo-co_dimer; InterPro=IPR036374; IPR000572; IPR005066; IPR008335; IPR014756
Sodalis glossinidius (strain morsitans),Q2NQB1,1364899,1365399,498,+,Ppx-GppA; Ppx-GppA_III; InterPro=IPR023709; IPR003695; IPR048950; IPR030673; IPR050273; IPR043129
Sodalis glossinidius (strain morsitans),Q2NQB0,1365451,1366126,674,-,UvrD-helicase; UvrD_C; InterPro=IPR013986; IPR027417; IPR005752; IPR014016; IPR014017; IPR000212
Sodalis glossinidius (strain morsitans),Q2NQA9,1366179,1366671,491,-,IlvC; IlvN; InterPro=IPR013328; IPR013023; IPR000506; IPR013116; IPR008927; IPR036291
Sodalis glossinidius (strain morsitans),Q2NQA8,1366737,1367033,294,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Sodalis glossinidius (strain morsitans),Q2NQA7,1367046,1367561,513,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Sodalis glossinidius (strain morsitans),Q2NQA6,1367563,1368180,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Sodalis glossinidius (strain morsitans),Q2NQA5,1368202,1368512,308,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Sodalis glossinidius (strain morsitans),Q2NQA4,1368519,1368605,84,-,ACT_5; InterPro=IPR045865
Sodalis glossinidius (strain morsitans),Q2NQA3,1368604,1369153,547,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Sodalis glossinidius (strain morsitans),Q2NQA2,1369199,1369233,32,-,IlvGEDA_leader; InterPro=IPR012567
Sodalis glossinidius (strain morsitans),Q2NQA1,1369832,1369945,111,-,DUF413; InterPro=IPR007335
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT29,6969,7273,302,+,MlaD; InterPro=IPR003399; IPR052336
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT30,7272,7484,210,+,ABC_trans_aux; InterPro=IPR005586
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT31,7498,7706,206,-,TetR_N; TetR_C_33; InterPro=IPR001647; IPR025996; IPR050109; IPR009057; IPR036271
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT32,7722,8161,437,+,FMN_red; InterPro=IPR029039; IPR005025; IPR051796
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT33,8192,8530,337,-,Glyco_trans_1_2; InterPro=IPR055259
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT34,8566,9124,557,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT35,9142,9390,247,+,Methyltransf_11; InterPro=IPR029063; IPR013216; IPR050508
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT36,9415,9837,420,+,HGTP_anticodon; tRNA-synt_His; InterPro=IPR045864; IPR036621; IPR015807; IPR004154; IPR041715; IPR004516; IPR006195; IPR033656
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT37,9904,10496,591,+,tRNA-synt_2; tRNA_anti-codon; GAD; InterPro=IPR012340; IPR004115; IPR045864; IPR004524; IPR004364; IPR004365; IPR029351; IPR002312; IPR006195; IPR047090; IPR047089
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT38,10498,10672,173,+,Pep_deformylase; InterPro=IPR036821; IPR023635
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT39,10659,10996,335,+,Formyl_trans_N; Formyl_trans_C; InterPro=IPR005794; IPR002376; IPR005793; IPR011034; IPR036477; IPR041711; IPR044135
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTX2,407800,408063,261,-,UDG; InterPro=IPR036895; IPR005122; IPR051536
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTX1,408103,408654,550,+,ETF_QO; NAD_binding_8; ETFQO_UQ-bd; InterPro=IPR036188; IPR007859; IPR049398; IPR017896; IPR040156
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTX0,408720,409203,481,+,TPR_14; InterPro=IPR011990
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW9,409202,409485,282,+,GHMP_kinases_N; GHMP_kinases_C; InterPro=IPR014721; IPR036554; IPR004424; IPR006204; IPR013750; IPR020568
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW8,409484,409728,242,+,FGase; InterPro=IPR007709; IPR011227
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW7,409748,410368,618,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW6,410367,410487,119,+,none
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW5,410500,410949,448,+,Carb_kinase; YjeF_N; InterPro=IPR029056; IPR036652; IPR004443; IPR000631; IPR030677
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW4,410950,411350,398,+,tRNA_U5; meth_tr; InterPro=IPR029063; IPR010280
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW3,411350,411495,143,-,MAPEG; InterPro=IPR023352; IPR001129
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW2,411498,411642,142,-,MAPEG; InterPro=IPR023352; IPR001129
Staphylococcus aureus (strain Newman),A0A0H3KE21,721557,722093,535,+,MutS_V; InterPro=IPR027417; IPR000432; IPR045076
Staphylococcus aureus (strain Newman),A6QIP6,722127,722469,340,-,TsaD; InterPro=IPR022450; IPR000905; IPR017861; IPR043129
Staphylococcus aureus (strain Newman),A0A0H3K9P9,722467,722621,153,-,Acetyltransf_1; InterPro=IPR000182; IPR050680; IPR016181; IPR006464
Staphylococcus aureus (strain Newman),A0A0H3KHW1,722612,722842,228,-,TsaD; InterPro=IPR000905; IPR043129; IPR022496
Staphylococcus aureus (strain Newman),A0A0H3K9J5,722827,722991,163,-,TsaE; InterPro=IPR027417; IPR003442
Staphylococcus aureus (strain Newman),A6QIQ0,723151,723713,561,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Staphylococcus aureus (strain Newman),A0A0H3K9N7,723723,724312,588,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Staphylococcus aureus (strain Newman),A6QIQ2,724443,724777,333,+,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Staphylococcus aureus (strain Newman),A6QIQ3,724787,725297,508,+,HMGL-like; LeuA_dimer; HCS_D2; InterPro=IPR013785; IPR036230; IPR005671; IPR000891; IPR013709; IPR054691; IPR050073
Staphylococcus aureus (strain Newman),A0A0H3KE25,725298,725647,347,+,Iso_dh; InterPro=IPR004429; IPR024084
Staphylococcus aureus (strain Newman),A6QIQ5,725651,726108,455,+,Aconitase; InterPro=IPR015931; IPR004430; IPR001030; IPR050067; IPR036008; IPR033941
Staphylococcus carnosus (strain TM300),B9DML0,523138,523780,641,+,ABC_tran; ABC_tran_Xtn; ABC_tran_CTD; InterPro=IPR037118; IPR027417; IPR003439; IPR032781; IPR032524; IPR051309; IPR003593
Staphylococcus carnosus (strain TM300),B9DML1,523896,524240,342,-,TsaD; InterPro=IPR022450; IPR000905; IPR017861; IPR043129
Staphylococcus carnosus (strain TM300),B9DML2,524239,524395,154,-,Acetyltransf_1; InterPro=IPR000182; IPR050680; IPR016181; IPR006464
Staphylococcus carnosus (strain TM300),B9DML3,524387,524605,217,-,TsaD; InterPro=IPR000905; IPR043129; IPR022496
Staphylococcus carnosus (strain TM300),B9DMK1,524598,524756,156,-,TsaE; InterPro=IPR027417; IPR003442
Staphylococcus carnosus (strain TM300),B9DMJ2,524911,525475,563,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Staphylococcus carnosus (strain TM300),B9DMJ3,525478,526064,585,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Staphylococcus carnosus (strain TM300),B9DMJ4,526063,526221,156,+,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865
Staphylococcus carnosus (strain TM300),B9DMJ5,526240,526575,333,+,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Staphylococcus carnosus (strain TM300),B9DMJ6,526583,527094,509,+,HMGL-like; LeuA_dimer; HCS_D2; InterPro=IPR013785; IPR036230; IPR005671; IPR000891; IPR013709; IPR054691; IPR050073
Staphylococcus carnosus (strain TM300),B9DMJ7,527093,527440,345,+,Iso_dh; InterPro=IPR004429; IPR024084
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),A0A0H2VJJ1,567735,568273,537,+,MutS_V; InterPro=IPR027417; IPR000432; IPR045076
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),Q8CNL9,568301,568642,339,-,TsaD; InterPro=IPR022450; IPR000905; IPR017861; IPR043129
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),A0A0H2VHE2,568641,568794,152,-,Acetyltransf_1; InterPro=IPR000182; IPR050680; IPR016181; IPR006464
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),A0A0H2VIS5,568785,569006,219,-,TsaD; InterPro=IPR000905; IPR043129; IPR022496
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),A0A0H2VH57,569000,569153,152,-,TsaE; InterPro=IPR027417; IPR003442
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),Q8CNL6,569313,569876,561,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),A0A0H2VHI7,569878,570462,582,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),A0A0H2VJJ3,570462,570540,76,+,ACT_4; InterPro=IPR002912; IPR045865
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),Q8CRQ6,570579,570913,333,+,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),Q8CNL3,570921,571433,510,+,HMGL-like; LeuA_dimer; HCS_D2; InterPro=IPR013785; IPR036230; IPR005671; IPR000891; IPR013709; IPR054691; IPR050073
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),Q8CNL2,571432,571779,346,+,Iso_dh; InterPro=IPR004429; IPR024084
Staphylococcus haemolyticus (strain JCSC1435),Q4L7U1,327310,327656,345,-,Iso_dh; InterPro=IPR004429; IPR024084
Staphylococcus haemolyticus (strain JCSC1435),Q4L7U0,327656,328167,509,-,HMGL-like; LeuA_dimer; HCS_D2; InterPro=IPR013785; IPR036230; IPR005671; IPR000891; IPR013709; IPR054691; IPR050073
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T9,328174,328509,333,-,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T8,328554,328634,79,-,AHAS; like_ACT; InterPro=IPR054480; IPR002912; IPR045865
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T7,328633,329225,590,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T6,329231,329794,561,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T5,329960,330113,152,+,TsaE; InterPro=IPR027417; IPR003442
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T4,330107,330329,220,+,TsaD; InterPro=IPR000905; IPR043129; IPR022496
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T3,330320,330474,153,+,Acetyltransf_1; InterPro=IPR000182; IPR050680; IPR016181; IPR006464
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T2,330472,330815,341,+,TsaD; InterPro=IPR022450; IPR000905; IPR017861; IPR043129
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T1,330942,331590,646,-,ABC_tran; ABC_tran_Xtn; ABC_tran_CTD; InterPro=IPR037118; IPR027417; IPR003439; IPR032781; IPR032524; IPR051309; IPR003593
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX7,791026,791441,413,-,Ammonium_transp; InterPro=IPR029020; IPR024041; IPR002229; IPR001905
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX6,791478,791771,292,-,NUDIX; Acetyltransf_1; InterPro=IPR000086; IPR000182; IPR016181; IPR015797
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX5,791839,791931,91,+,none
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX4,791963,792290,326,-,LysM; CHAP; InterPro=IPR036779; IPR018392; IPR007921; IPR038765
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX3,792345,792605,258,-,Acetyltransf_2; InterPro=IPR053710; IPR001447; IPR038765
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX2,792719,793284,563,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX1,793470,793653,182,-,Acetyltransf_3; InterPro=IPR000182; IPR016181
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX0,794432,794875,441,-,SNF; InterPro=IPR000175; IPR037272; IPR047218
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UW9,794976,795410,433,+,Branch_AA_trans; InterPro=IPR004685
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UW8,795475,795599,122,+,DUF1801; InterPro=IPR014922
