Genome,ID,Start,Stop,Size (nt),Strand,Function
Shewanella sp. (strain ANA-3),A0KS31,131285,131372,85,+,ACT_5; InterPro=IPR045865
Shewanella sp. (strain ANA-3),A0KS32,131399,132018,618,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shewanella sp. (strain ANA-3),A0KS33,132019,132567,546,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Shewanella sp. (strain ANA-3),A0KS34,132614,132992,376,+,Aminotran_5; InterPro=IPR015421; IPR015422; IPR000192; IPR024169; IPR015424
Shewanella sp. (strain MR-4),Q0HNG8,115212,115358,144,+,Tyr_Deacylase; InterPro=IPR023509; IPR003732
Shewanella sp. (strain MR-4),Q0HNG6,115561,115760,197,+,Flavodoxin_2; InterPro=IPR029039; IPR023048; IPR003680; IPR050104
Shewanella sp. (strain MR-4),Q0HNC3,129706,130325,618,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shewanella sp. (strain MR-4),Q0HN99,144923,145234,309,-,Porphobil_deam; Porphobil_deamC; InterPro=IPR036803; IPR000860; IPR022417; IPR022418
Shewanella sp. (strain MR-4),Q0HN97,146119,146229,108,-,Frataxin_Cyay; InterPro=IPR036524; IPR047584; IPR002908
Shewanella woodyi (strain ATCC 51908 / MS32),B1KQ86,181710,181794,83,+,ACT_5; InterPro=IPR002912; IPR045865
Shewanella woodyi (strain ATCC 51908 / MS32),B1KQ87,181825,182133,306,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Shewanella woodyi (strain ATCC 51908 / MS32),B1KQ88,182315,182932,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shewanella woodyi (strain ATCC 51908 / MS32),B1KQ89,182933,183449,515,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Shewanella woodyi (strain ATCC 51908 / MS32),B1KQ90,183544,183925,379,+,Aminotran_5; InterPro=IPR015421; IPR015422; IPR000192; IPR024169; IPR015424
Shigella boydii serotype 18 (strain CDC 3083-94 / BS512),B2TU18,1290386,1290682,295,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Shigella boydii serotype 18 (strain CDC 3083-94 / BS512),B2TU19,1290681,1291196,513,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Shigella boydii serotype 18 (strain CDC 3083-94 / BS512),B2TU20,1291197,1291814,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shigella boydii serotype 18 (strain CDC 3083-94 / BS512),B2TU21,1291835,1292145,308,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Shigella boydii serotype 18 (strain CDC 3083-94 / BS512),B2TU22,1292152,1292239,86,-,ACT_5; InterPro=IPR002912; IPR045865
Shigella dysenteriae serotype 1 (strain Sd197),Q329V2,1235519,1235839,318,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Shigella dysenteriae serotype 1 (strain Sd197),Q329V1,1235838,1236353,513,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Shigella dysenteriae serotype 1 (strain Sd197),Q329V0,1236354,1236970,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shigella dysenteriae serotype 1 (strain Sd197),Q329U9,1236992,1237302,308,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Shigella dysenteriae serotype 1 (strain Sd197),Q329U8,1237308,1237396,86,-,ACT_5; InterPro=IPR002912; IPR045865
Shigella flexneri serotype 5b (strain 8401),Q0SYW5,1271870,1272189,318,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Shigella flexneri serotype 5b (strain 8401),Q0SYW4,1272188,1272703,513,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Shigella flexneri serotype 5b (strain 8401),Q0SYW3,1272704,1273321,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shigella flexneri serotype 5b (strain 8401),Q0SYW2,1273342,1273627,283,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Shigella flexneri serotype 5b (strain 8401),Q0SYW1,1273659,1273746,86,-,ACT_5; InterPro=IPR002912; IPR045865
Shigella sonnei (strain Ss046),Q3YVJ5,1387185,1387273,86,+,ACT_5; InterPro=IPR002912; IPR045865
Shigella sonnei (strain Ss046),Q3YVJ4,1387280,1387589,308,+,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Shigella sonnei (strain Ss046),Q3YVJ3,1387611,1388228,615,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shigella sonnei (strain Ss046),Q3YVJ2,1388229,1388743,513,+,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Shigella sonnei (strain Ss046),Q3YVJ1,1388761,1389058,296,-,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Shouchella clausii (strain KSM-K16),Q5WEN1,924191,924363,171,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865; IPR039557
Shouchella clausii (strain KSM-K16),Q5WEN0,924362,924939,575,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Shouchella clausii (strain KSM-K16),Q5WEM9,925051,925606,553,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Shouchella clausii (strain KSM-K16),Q5WEM8,925704,925840,135,+,none
Shouchella clausii (strain KSM-K16),Q5WEM7,925932,926432,498,+,Glycos_transf_2; Glyco_trans_2_3; InterPro=IPR029044; IPR001173
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR1,1003317,1003544,225,-,AhpC; TSA; InterPro=IPR000866; IPR013766; IPR036249
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR2,1003573,1004663,1088,-,Guanylate_cyc; DZR; AAA_16; InterPro=IPR011990; IPR029787; IPR027417; IPR001054; IPR025874; IPR041664
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR3,1004776,1005388,611,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR4,1005412,1005546,133,-,none; InterPro=IPR006913; IPR052355; IPR011057
Sinorhizobium fredii (strain NBRC 101917 / NGR234),C3MIR5,1005580,1005734,152,+,MarR_2; InterPro=IPR036388; IPR000835; IPR039422; IPR036390
Sinorhizobium medicae (strain WSM419),A6UD21,945004,945132,127,+,Sel1; InterPro=IPR011990
Sinorhizobium medicae (strain WSM419),A6UD22,945233,945288,53,+,none
Sinorhizobium medicae (strain WSM419),A6UD23,945325,945937,611,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Sinorhizobium medicae (strain WSM419),A6UD24,945960,946095,133,-,none; InterPro=IPR006913; IPR052355; IPR011057
Sinorhizobium medicae (strain WSM419),A6UD25,946129,946284,154,+,MarR_2; InterPro=IPR036388; IPR000835; IPR039422; IPR036390
Sodalis glossinidius (strain morsitans),Q2NQA8,1366737,1367033,294,+,HTH_1; LysR_substrate; InterPro=IPR036388; IPR000847; IPR005119; IPR036390; IPR037404
Sodalis glossinidius (strain morsitans),Q2NQA7,1367046,1367561,513,-,PALP; Thr_dehydrat_C; InterPro=IPR038110; IPR036052; IPR001926; IPR001721; IPR050147; IPR045865; IPR005787
Sodalis glossinidius (strain morsitans),Q2NQA6,1367563,1368180,615,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Sodalis glossinidius (strain morsitans),Q2NQA5,1368202,1368512,308,-,Aminotran_4; InterPro=IPR043132; IPR043131; IPR001544; IPR050571; IPR036038; IPR005785; IPR033939
Sodalis glossinidius (strain morsitans),Q2NQA4,1368519,1368605,84,-,ACT_5; InterPro=IPR045865
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT32,7722,8161,437,+,FMN_red; InterPro=IPR029039; IPR005025; IPR051796
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT33,8192,8530,337,-,Glyco_trans_1_2; InterPro=IPR055259
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT34,8566,9124,557,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT35,9142,9390,247,+,Methyltransf_11; InterPro=IPR029063; IPR013216; IPR050508
Solidesulfovibrio magneticus (strain ATCC 700980 / DSM 13731 / RS-1),C4XT36,9415,9837,420,+,HGTP_anticodon; tRNA-synt_His; InterPro=IPR045864; IPR036621; IPR015807; IPR004154; IPR041715; IPR004516; IPR006195; IPR033656
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW9,409202,409485,282,+,GHMP_kinases_N; GHMP_kinases_C; InterPro=IPR014721; IPR036554; IPR004424; IPR006204; IPR013750; IPR020568
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW8,409484,409728,242,+,FGase; InterPro=IPR007709; IPR011227
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW7,409748,410368,618,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW6,410367,410487,119,+,none
Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256),Q1GTW5,410500,410949,448,+,Carb_kinase; YjeF_N; InterPro=IPR029056; IPR036652; IPR004443; IPR000631; IPR030677
Staphylococcus aureus (strain Newman),A0A0H3KHW1,722612,722842,228,-,TsaD; InterPro=IPR000905; IPR043129; IPR022496
Staphylococcus aureus (strain Newman),A0A0H3K9J5,722827,722991,163,-,TsaE; InterPro=IPR027417; IPR003442
Staphylococcus aureus (strain Newman),A6QIQ0,723151,723713,561,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Staphylococcus aureus (strain Newman),A0A0H3K9N7,723723,724312,588,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Staphylococcus aureus (strain Newman),A6QIQ2,724443,724777,333,+,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Staphylococcus carnosus (strain TM300),B9DML3,524387,524605,217,-,TsaD; InterPro=IPR000905; IPR043129; IPR022496
Staphylococcus carnosus (strain TM300),B9DMK1,524598,524756,156,-,TsaE; InterPro=IPR027417; IPR003442
Staphylococcus carnosus (strain TM300),B9DMJ2,524911,525475,563,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Staphylococcus carnosus (strain TM300),B9DMJ3,525478,526064,585,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Staphylococcus carnosus (strain TM300),B9DMJ4,526063,526221,156,+,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),A0A0H2VIS5,568785,569006,219,-,TsaD; InterPro=IPR000905; IPR043129; IPR022496
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),A0A0H2VH57,569000,569153,152,-,TsaE; InterPro=IPR027417; IPR003442
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),Q8CNL6,569313,569876,561,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),A0A0H2VHI7,569878,570462,582,+,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200),A0A0H2VJJ3,570462,570540,76,+,ACT_4; InterPro=IPR002912; IPR045865
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T8,328554,328634,79,-,AHAS; like_ACT; InterPro=IPR054480; IPR002912; IPR045865
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T7,328633,329225,590,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T6,329231,329794,561,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T5,329960,330113,152,+,TsaE; InterPro=IPR027417; IPR003442
Staphylococcus haemolyticus (strain JCSC1435),Q4L7T4,330107,330329,220,+,TsaD; InterPro=IPR000905; IPR043129; IPR022496
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX4,791963,792290,326,-,LysM; CHAP; InterPro=IPR036779; IPR018392; IPR007921; IPR038765
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX3,792345,792605,258,-,Acetyltransf_2; InterPro=IPR053710; IPR001447; IPR038765
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX2,792719,793284,563,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX1,793470,793653,182,-,Acetyltransf_3; InterPro=IPR000182; IPR016181
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49UX0,794432,794875,441,-,SNF; InterPro=IPR000175; IPR037272; IPR047218
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49Z10,284813,284971,156,-,ALS_ss_C; AHAS-like_ACT; InterPro=IPR027271; IPR019455; IPR054480; IPR002912; IPR004789; IPR045865
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49Z09,284970,285566,595,-,TPP_enzyme_M; TPP_enzyme_C; TPP_enzyme_N; InterPro=IPR012000; IPR011766; IPR012001; IPR045229; IPR029035; IPR029061; IPR012846; IPR039368
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49Z08,285571,286133,561,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49Z07,286344,286498,152,+,TsaE; InterPro=IPR027417; IPR003442
Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM20229 / NCIMB 8711 / NCTC 7292 / S-41),Q49Z06,286492,286712,219,+,TsaD; InterPro=IPR000905; IPR043129; IPR022496
Stenotrophomonas maltophilia (strain R551-3),B4SMT9,1445490,1445882,391,-,GSP_synth; InterPro=IPR005494; IPR016185
Stenotrophomonas maltophilia (strain R551-3),B4SMU0,1445885,1446076,189,-,DUF1190; InterPro=IPR009576
Stenotrophomonas maltophilia (strain R551-3),B4SMU1,1446200,1446813,611,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR037237
Stenotrophomonas maltophilia (strain R551-3),B4SMU2,1446883,1447016,131,-,none
Stenotrophomonas maltophilia (strain R551-3),B4SMU3,1447057,1447261,202,+,none
Streptococcus mutans serotype c (strain ATCC 700610 / UA159),Q8DRT9,663980,664234,252,-,PNP_UDP_1; InterPro=IPR035994; IPR000845
Streptococcus mutans serotype c (strain ATCC 700610 / UA159),Q8DRT8,664296,664754,457,+,Aldedh; InterPro=IPR016163; IPR016162; IPR015590; IPR047110; IPR016161; IPR044148
Streptococcus mutans serotype c (strain ATCC 700610 / UA159),Q8DRT7,664825,665397,570,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Streptococcus mutans serotype c (strain ATCC 700610 / UA159),Q8DRT6,665448,665561,112,-,FeS_assembly_P; InterPro=IPR034904; IPR002744; IPR052339
Streptococcus mutans serotype c (strain ATCC 700610 / UA159),Q8DRT5,665624,665939,313,+,SLAC1; InterPro=IPR038665; IPR004695; IPR052951
Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1),B8ZPN7,695038,695626,586,-,tRNA-synt_2; tRNA_anti-codon; GAD; InterPro=IPR012340; IPR004115; IPR045864; IPR004524; IPR004364; IPR004365; IPR029351; IPR002312; IPR006195; IPR047090; IPR047089
Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1),B8ZPP6,696655,697085,428,-,HGTP_anticodon; tRNA-synt_His; InterPro=IPR045864; IPR036621; IPR015807; IPR004154; IPR041715; IPR004516; IPR006195; IPR033656
Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1),B8ZPQ2,699083,699650,566,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1),B8ZPX5,702068,702129,59,+,Ribosomal_L32p; InterPro=IPR002677; IPR044957; IPR011332
Streptococcus pneumoniae (strain ATCC 700669 / Spain 23F-1),B8ZPY7,708003,708412,408,+,ADI; InterPro=IPR003876
Streptococcus pneumoniae (strain ATCC BAA-255 / R6),Q8DN44,638158,638442,282,-,Rgg_C; InterPro=IPR010057; IPR053163; IPR010982; IPR001387
Streptococcus pneumoniae (strain ATCC BAA-255 / R6),Q8DN43,638483,638597,112,+,FeS_assembly_P; InterPro=IPR034904; IPR002744; IPR052339
Streptococcus pneumoniae (strain ATCC BAA-255 / R6),P65160,638667,639234,566,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Streptococcus pneumoniae (strain ATCC BAA-255 / R6),Q8DN42,639312,639623,309,-,Transket_pyr; Transketolase_C; InterPro=IPR009014; IPR005475; IPR033248; IPR051157; IPR029061
Streptococcus pneumoniae (strain ATCC BAA-255 / R6),Q8DN41,639622,639907,284,-,Transketolase_N; InterPro=IPR005474; IPR029061
Streptococcus pneumoniae (strain P1031),C1CN60,661475,662062,586,-,tRNA-synt_2; tRNA_anti-codon; GAD; InterPro=IPR012340; IPR004115; IPR045864; IPR004524; IPR004364; IPR004365; IPR029351; IPR002312; IPR006195; IPR047090; IPR047089
Streptococcus pneumoniae (strain P1031),C1CNA0,663067,663496,428,-,HGTP_anticodon; tRNA-synt_His; InterPro=IPR045864; IPR036621; IPR015807; IPR004154; IPR041715; IPR004516; IPR006195; IPR033656
Streptococcus pneumoniae (strain P1031),C1CNA5,664586,665154,566,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Streptococcus pneumoniae (strain P1031),C1CNB3,667571,667632,59,+,Ribosomal_L32p; InterPro=IPR002677; IPR044957; IPR011332
Streptococcus pneumoniae (strain P1031),C1CNC2,671685,672095,408,+,ADI; InterPro=IPR003876
Streptococcus pneumoniae (strain Taiwan19F-14),C1CU16,659238,659826,586,-,tRNA-synt_2; tRNA_anti-codon; GAD; InterPro=IPR012340; IPR004115; IPR045864; IPR004524; IPR004364; IPR004365; IPR029351; IPR002312; IPR006195; IPR047090; IPR047089
Streptococcus pneumoniae (strain Taiwan19F-14),C1CU26,660844,661274,428,-,HGTP_anticodon; tRNA-synt_His; InterPro=IPR045864; IPR036621; IPR015807; IPR004154; IPR041715; IPR004516; IPR006195; IPR033656
Streptococcus pneumoniae (strain Taiwan19F-14),C1CU32,662302,662870,566,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Streptococcus pneumoniae (strain Taiwan19F-14),C1CU40,665288,665348,59,+,Ribosomal_L32p; InterPro=IPR002677; IPR044957; IPR011332
Streptococcus pneumoniae (strain Taiwan19F-14),C1CU66,670715,671124,408,+,ADI; InterPro=IPR003876
Streptococcus pneumoniae serotype 19F (strain G54),B5E3C1,647189,647776,586,-,tRNA-synt_2; tRNA_anti-codon; GAD; InterPro=IPR012340; IPR004115; IPR045864; IPR004524; IPR004364; IPR004365; IPR029351; IPR002312; IPR006195; IPR047090; IPR047089
Streptococcus pneumoniae serotype 19F (strain G54),B5E3C8,648796,649226,428,-,HGTP_anticodon; tRNA-synt_His; InterPro=IPR045864; IPR036621; IPR015807; IPR004154; IPR041715; IPR004516; IPR006195; IPR033656
Streptococcus pneumoniae serotype 19F (strain G54),B5E3D3,650254,650822,566,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Streptococcus pneumoniae serotype 19F (strain G54),B5E3E2,653241,653301,59,+,Ribosomal_L32p; InterPro=IPR002677; IPR044957; IPR011332
Streptococcus pneumoniae serotype 19F (strain G54),B5E3E3,653307,653356,48,+,Ribosomal_L33; InterPro=IPR038584; IPR001705; IPR011332
Streptococcus sanguinis (strain SK36),A3CR40,762027,762454,425,-,HGTP_anticodon; tRNA-synt_His; InterPro=IPR045864; IPR036621; IPR015807; IPR004154; IPR041715; IPR004516; IPR006195; IPR033656
Streptococcus sanguinis (strain SK36),A3CR41,762515,762628,112,+,FeS_assembly_P; InterPro=IPR034904; IPR002744; IPR052339
Streptococcus sanguinis (strain SK36),A3CR42,762656,763229,571,-,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Streptococcus sanguinis (strain SK36),A3CR43,763320,763381,59,+,Ribosomal_L32p; InterPro=IPR002677; IPR044957; IPR011332
Streptococcus sanguinis (strain SK36),A3CR44,763534,763738,203,+,Cad; InterPro=IPR004676
Streptococcus suis (strain 05ZYH33),A4VXL7,595718,596068,349,+,none
Streptococcus suis (strain 05ZYH33),A4VXL8,596064,596377,311,+,none
Streptococcus suis (strain 05ZYH33),A4VXL9,596561,597132,570,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Streptococcus suis (strain 05ZYH33),A4VXM0,597149,597281,130,+,none
Streptococcus suis (strain 05ZYH33),A4VXM1,597287,597401,112,-,none
Streptococcus suis (strain 98HAH33),A4W3V2,592279,592557,277,-,BacA; InterPro=IPR003824
Streptococcus suis (strain 98HAH33),A4W3V8,594322,594663,339,-,IlvC; IlvN; InterPro=IPR013023; IPR000506; IPR013116; IPR014359; IPR008927; IPR036291
Streptococcus suis (strain 98HAH33),A4W3W3,596352,596923,570,+,ILVD_EDD; InterPro=IPR042096; IPR004404; IPR000581; IPR050165; IPR037237
Streptococcus suis (strain 98HAH33),A4W3W8,597478,597608,129,-,Ribosomal_S9; InterPro=IPR014721; IPR023035; IPR000754; IPR020568
Streptococcus suis (strain 98HAH33),A4W401,609304,610095,790,-,KH_1; S1; RNase_PH; RNase_PH_C; PNPase; InterPro=IPR012340; IPR036612; IPR027408; IPR012162; IPR004088; IPR003029; IPR001247; IPR015847; IPR015848; IPR004087; IPR036456; IPR020568; IPR036345
Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311),Q5M336,472814,472993,177,-,DUF536; InterPro=IPR036388; IPR007489
